Fecha,Hora,Noroeste ozono,Noroeste dióxido de azufre,Noroeste dióxido de nitrógeno,Noroeste monóxido de carbono,Noroeste PM10,Noroeste PM25,Noreste ozono,Noreste dióxido de azufre,Noreste dióxido de nitrógeno,Noreste monóxido de carbono,Noreste PM10,Noreste PM25,Centro ozono,Centro dióxido de azufre,Centro dióxido de nitrógeno,Centro monóxido de carbono,Centro PM10,Centro PM25,Suroeste ozono,Suroeste dióxido de azufre,Suroeste dióxido de nitrógeno,Suroeste monóxido de carbono,Suroeste PM10,Suroeste PM25,Sureste ozono,Sureste dióxido de azufre,Sureste dióxido de nitrógeno,Sureste monóxido de carbono,Sureste PM10,Sureste PM25
25/10/2022,2,9,4,21,7,60,65,29,4,11,8,78,83,21,4,13,7,58,80,19,4,13,5,44,69,35,4,11,5,70,87
25/10/2022,3,7,4,17,7,63,66,27,4,13,7,80,85,19,4,12,6,58,80,16,4,12,5,43,67,19,4,11,5,70,87
25/10/2022,4,6,4,16,7,64,68,13,4,21,7,81,86,16,4,14,6,60,81,20,4,11,5,41,66,21,4,13,5,70,88
25/10/2022,5,6,4,14,6,65,69,19,4,16,7,81,87,11,4,15,5,60,81,19,4,8,5,41,66,11,4,14,4,71,89
25/10/2022,6,4,4,14,6,67,70,13,4,17,7,86,89,4,4,19,6,61,81,18,4,8,4,41,66,5,4,19,4,71,89
25/10/2022,7,2,4,15,5,70,71,1,4,17,8,87,91,1,4,20,6,63,82,16,4,15,4,41,66,3,4,18,5,73,91
25/10/2022,8,1,4,15,7,70,72,1,4,17,9,87,91,1,4,23,7,64,83,12,4,17,5,40,65,4,4,19,7,74,93
25/10/2022,9,2,4,18,10,73,73,2,4,15,11,90,92,1,4,29,8,67,85,12,4,17,5,40,64,4,4,21,10,74,95
25/10/2022,10,10,6,25,11,76,74,12,4,29,13,93,93,4,4,33,10,67,85,17,4,21,6,39,64,7,4,29,13,76,97
25/10/2022,11,16,6,22,12,77,76,25,4,26,14,97,94,16,4,40,12,70,87,31,4,15,7,39,64,22,4,27,13,80,99
25/10/2022,12,29,6,15,12,76,75,38,4,30,14,99,95,29,4,38,13,71,89,38,4,17,7,39,63,44,4,25,15,83,101
25/10/2022,13,37,4,12,11,76,74,43,4,12,14,101,96,43,4,23,14,73,90,46,4,15,8,40,64,55,4,24,16,87,101
25/10/2022,14,46,4,9,11,76,73,51,6,6,13,100,95,59,4,11,13,76,91,84,4,15,8,40,64,78,4,11,11,87,102
25/10/2022,15,53,4,8,10,74,72,59,6,4,11,100,94,96,4,7,11,74,90,109,4,12,8,41,65,84,4,6,10,87,102
25/10/2022,16,69,6,9,8,74,73,63,6,6,9,97,92,100,4,10,9,74,90,107,4,10,7,41,65,96,4,7,8,87,102
25/10/2022,17,90,6,10,5,76,73,63,6,6,6,97,92,76,4,13,8,74,89,109,4,9,5,41,65,92,4,8,5,87,103
25/10/2022,18,78,6,9,4,74,73,59,6,7,5,96,91,90,4,13,5,74,89,110,4,10,4,43,65,94,6,10,4,87,103
25/10/2022,19,53,6,14,5,74,73,51,6,9,5,94,90,71,6,22,4,74,89,94,4,19,4,43,66,71,6,11,4,87,95
25/10/2022,20,25,6,19,5,77,74,35,6,13,5,97,92,36,6,23,4,74,89,94,4,30,5,44,66,47,6,9,3,87,94
25/10/2022,21,14,6,11,5,77,74,31,6,13,4,96,90,19,6,16,4,73,89,42,4,20,5,43,66,45,6,11,3,88,94
25/10/2022,22,15,6,14,5,77,73,17,6,11,5,93,87,11,6,13,4,73,87,16,4,15,5,43,66,30,6,15,3,88,94
25/10/2022,23,16,6,13,5,76,72,13,6,12,5,90,85,14,6,13,4,71,86,16,4,11,5,44,67,29,6,16,3,88,94
25/10/2022,24,14,6,12,5,71,70,14,6,11,5,88,84,13,6,14,4,70,84,16,4,9,5,45,68,19,6,15,3,88,91
26/10/2022,1,10,6,14,5,68,68,14,6,16,5,87,82,12,6,13,4,68,82,15,4,12,5,45,68,12,6,14,3,88,89
26/10/2022,2,12,6,13,5,68,67,14,6,13,4,86,81,9,6,14,3,67,81,14,4,10,5,44,66,11,6,14,3,88,88
26/10/2022,3,8,6,15,3,67,67,12,6,15,3,83,79,10,6,10,3,67,80,14,6,10,4,44,66,11,6,13,3,86,87
26/10/2022,4,5,8,11,2,67,67,10,6,9,3,81,77,10,6,12,2,64,79,16,6,10,3,45,67,9,6,12,3,84,85
26/10/2022,5,8,8,12,2,67,66,6,6,10,3,80,76,5,6,13,2,64,78,17,6,10,3,46,68,4,6,13,3,83,83
26/10/2022,6,4,8,13,2,67,66,3,6,14,3,77,74,1,8,15,2,63,77,19,6,14,2,45,68,6,6,13,3,80,82
26/10/2022,7,1,8,19,4,67,66,1,8,13,3,74,72,1,8,15,3,63,76,19,6,12,2,46,67,4,6,16,4,77,81
26/10/2022,8,1,10,18,5,67,66,1,6,12,5,73,71,1,8,18,5,60,75,18,6,18,3,46,68,4,6,15,5,71,79
26/10/2022,9,1,10,16,8,67,66,2,6,12,6,73,71,1,8,21,6,58,73,10,6,18,5,46,68,4,6,17,7,73,78
26/10/2022,10,3,10,22,10,67,66,4,6,18,9,73,70,3,8,25,9,57,71,11,6,15,5,46,68,6,6,22,8,73,77
26/10/2022,11,12,10,28,11,65,65,15,6,29,10,68,69,9,8,34,11,55,70,19,6,20,5,46,68,18,6,34,10,73,76
26/10/2022,12,24,10,24,12,68,67,27,6,23,12,67,69,23,8,35,12,55,70,31,6,20,6,48,68,30,6,32,12,70,75
26/10/2022,13,37,12,20,13,70,68,42,6,11,12,63,69,37,8,28,13,55,69,48,6,15,6,48,68,45,6,18,12,67,75
26/10/2022,14,51,12,18,13,71,69,59,6,6,13,61,70,63,8,19,13,55,71,92,6,23,7,48,68,71,6,10,12,65,77
26/10/2022,15,84,12,14,12,73,70,84,6,6,12,61,69,104,8,16,12,57,72,119,6,18,7,49,70,107,6,9,11,67,77
26/10/2022,16,86,10,10,9,73,70,96,4,5,11,64,70,117,8,12,10,60,74,130,6,13,7,50,72,120,6,10,10,67,77
26/10/2022,17,80,10,11,6,73,71,90,4,7,9,65,70,110,8,13,8,61,76,125,6,16,6,51,73,120,6,10,7,68,76
26/10/2022,18,55,10,13,5,74,70,59,6,7,7,65,70,107,6,19,6,61,76,122,6,16,6,52,74,124,6,17,6,68,77
26/10/2022,19,30,10,20,5,73,70,44,6,12,6,64,69,73,6,26,6,61,78,117,4,22,6,54,76,98,6,20,5,68,77
26/10/2022,20,22,12,29,5,71,69,29,8,16,5,63,69,40,6,26,6,63,79,92,4,27,6,57,78,41,6,16,5,70,78
26/10/2022,21,12,12,27,5,71,69,26,8,16,5,61,69,23,6,26,7,64,80,39,4,23,6,58,79,27,6,20,5,71,78
26/10/2022,22,14,12,21,5,73,70,23,8,15,4,64,69,10,6,26,7,64,81,23,4,23,6,60,80,26,6,22,5,71,78
26/10/2022,23,15,12,24,5,73,70,21,8,16,5,67,69,7,6,28,7,65,82,26,4,26,7,61,81,26,6,16,5,71,78
26/10/2022,24,12,12,26,5,74,71,19,8,20,5,67,70,11,6,25,7,65,83,23,4,20,7,61,83,23,4,13,5,71,79
27/10/2022,1,14,12,26,6,76,71,19,8,15,5,67,71,11,6,22,8,67,84,21,4,19,7,63,83,32,4,14,5,71,79
27/10/2022,2,12,12,23,6,76,71,25,8,20,5,68,72,9,6,20,8,68,85,18,4,19,8,63,84,34,4,10,5,71,80
27/10/2022,3,14,12,22,6,77,72,24,8,18,5,71,72,14,6,20,7,70,86,19,4,13,7,64,85,26,4,7,5,71,81
27/10/2022,4,12,12,19,5,78,72,19,8,20,5,73,74,16,6,15,6,71,87,21,4,14,7,64,85,24,4,10,4,73,81
27/10/2022,5,11,10,15,5,78,72,15,8,14,5,74,75,8,6,20,5,71,87,16,4,15,6,64,85,25,4,11,4,73,82
27/10/2022,6,8,10,21,5,78,72,11,8,15,5,77,76,6,6,21,5,73,89,17,4,14,6,65,86,21,4,12,4,73,82
27/10/2022,7,3,10,22,5,78,72,5,8,19,5,77,76,3,6,20,6,74,89,20,4,17,5,65,87,13,4,19,4,73,82
27/10/2022,8,1,10,24,6,78,72,1,8,20,6,77,78,1,4,19,7,74,90,22,4,14,5,67,87,10,4,20,5,71,82
27/10/2022,9,1,10,23,7,78,73,3,8,19,8,73,77,2,4,22,8,74,90,18,4,16,6,67,87,7,4,19,5,73,83
27/10/2022,10,5,10,22,8,80,73,6,8,21,9,73,79,4,4,25,9,74,90,5,4,20,7,68,88,9,4,25,7,71,83
27/10/2022,11,10,8,26,9,80,73,16,8,21,10,73,79,4,4,29,9,76,91,11,4,23,8,68,89,24,4,29,8,70,83
27/10/2022,12,27,8,31,10,83,74,26,8,17,10,74,80,11,4,32,10,76,91,14,4,26,9,70,89,36,4,31,10,70,83
27/10/2022,13,43,8,25,11,83,74,45,8,13,11,76,82,35,4,24,11,77,92,37,4,21,10,73,91,46,4,21,10,70,82
27/10/2022,14,50,8,23,11,84,75,73,8,7,10,77,82,61,4,13,10,76,92,69,4,17,10,73,92,80,4,14,10,70,83
27/10/2022,15,98,8,20,11,84,75,102,8,8,10,78,83,106,4,13,10,76,91,106,4,19,10,73,91,116,4,10,10,71,83
27/10/2022,16,111,8,15,9,86,76,124,8,7,9,80,83,126,4,16,9,76,91,120,4,18,9,73,90,129,4,12,8,71,83
27/10/2022,17,65,8,20,7,87,77,129,8,9,8,83,85,125,4,18,8,74,90,102,4,20,8,73,90,117,4,18,7,71,84
27/10/2022,18,41,10,14,6,88,78,53,8,13,7,84,85,67,4,25,8,76,92,51,4,18,7,73,90,42,4,11,6,73,85
27/10/2022,19,30,10,14,5,90,79,40,6,20,7,87,86,33,4,21,7,76,92,47,4,16,7,71,89,42,4,20,5,73,85
27/10/2022,20,24,8,21,5,104,102,24,6,37,7,88,86,17,4,21,6,76,91,31,4,17,6,70,87,30,4,38,6,71,85
27/10/2022,21,10,8,27,5,103,101,19,6,20,7,91,87,4,4,31,6,73,89,20,4,24,6,68,86,29,4,28,7,73,86
27/10/2022,22,14,8,26,6,102,99,29,6,15,7,91,88,14,4,22,7,71,89,21,4,20,6,65,84,36,4,14,8,73,87
27/10/2022,23,17,8,22,6,102,99,16,6,27,7,91,88,24,4,19,7,71,89,19,4,18,6,65,83,24,4,12,8,73,88
27/10/2022,24,15,8,18,7,101,97,14,6,20,8,91,90,12,4,21,7,70,89,26,4,12,6,65,82,12,4,18,8,73,87
28/10/2022,1,8,8,24,7,101,97,12,6,19,8,93,90,4,4,24,8,70,89,26,4,10,5,64,81,19,4,21,8,71,87
28/10/2022,2,5,6,23,8,99,95,9,6,14,8,93,90,1,4,21,8,70,89,19,4,17,5,63,82,30,4,19,9,73,87
28/10/2022,3,7,6,21,8,96,93,16,6,17,7,93,90,9,4,19,8,70,89,25,4,12,5,63,81,19,4,10,8,73,87
28/10/2022,4,7,6,20,7,96,94,12,6,16,7,91,89,7,4,15,7,68,88,26,4,9,5,63,81,11,4,15,5,71,86
28/10/2022,5,10,6,17,7,96,94,13,6,18,6,91,88,3,4,16,6,68,88,23,4,11,5,61,80,11,4,13,5,71,86
28/10/2022,6,11,6,17,6,96,95,2,6,17,6,91,88,1,4,19,5,68,88,22,4,16,4,60,79,12,4,14,5,71,86
28/10/2022,7,5,6,16,6,96,95,1,6,17,6,91,88,1,4,20,7,68,87,16,4,18,4,60,78,5,4,16,5,73,87
28/10/2022,8,1,6,18,8,96,95,1,6,18,7,93,89,1,4,18,8,68,88,18,4,20,5,58,78,4,4,16,6,74,88
28/10/2022,9,1,6,20,10,93,92,2,6,20,11,94,90,1,4,19,9,68,88,17,4,19,6,58,78,6,4,18,7,74,88
28/10/2022,10,6,6,30,11,88,92,7,6,26,12,94,90,6,4,20,10,70,89,14,4,19,7,58,78,14,4,21,9,76,89
28/10/2022,11,18,6,42,12,88,93,26,6,25,13,94,90,16,4,25,10,70,89,23,4,17,8,58,78,25,4,20,10,76,90
28/10/2022,12,29,6,45,14,90,95,37,6,19,13,93,90,35,4,24,10,70,89,39,4,15,8,57,78,41,4,13,10,76,89
28/10/2022,13,49,6,24,14,90,96,59,6,11,13,91,90,67,4,22,10,70,89,69,4,15,9,55,78,63,4,10,10,73,89
28/10/2022,14,103,6,20,14,90,97,100,6,7,12,91,90,108,4,17,10,70,89,109,4,14,10,55,77,96,4,8,10,73,88
28/10/2022,15,121,6,20,13,86,93,116,6,7,12,88,89,126,4,20,9,70,88,124,4,13,10,55,76,114,4,7,10,73,88
28/10/2022,16,136,6,20,11,87,91,126,6,8,10,87,89,146,4,18,9,70,88,106,4,12,9,54,75,116,4,8,8,73,88
28/10/2022,17,136,6,18,9,88,87,129,6,9,8,86,88,133,4,15,7,70,88,120,4,11,7,54,75,104,4,8,5,71,88
28/10/2022,18,107,6,19,8,90,88,121,4,11,8,87,88,104,4,18,6,68,86,121,4,15,7,51,74,50,4,10,5,71,87
28/10/2022,19,82,6,32,7,91,88,44,4,17,8,87,88,48,4,33,6,68,87,118,4,17,7,50,74,35,4,9,4,70,87
28/10/2022,20,33,6,44,7,93,89,23,4,17,8,87,88,17,4,30,8,70,88,94,4,26,7,51,75,26,4,13,4,70,86
28/10/2022,21,24,6,26,8,94,90,24,4,10,7,84,86,9,4,27,9,71,88,82,4,26,7,54,77,23,4,16,4,68,84
28/10/2022,22,24,6,16,8,97,91,23,4,15,7,84,86,14,4,22,9,71,88,18,4,22,7,55,79,21,4,16,4,67,84
28/10/2022,23,21,6,18,7,94,90,21,4,20,6,83,85,14,4,25,9,70,87,18,4,18,7,57,79,16,4,24,4,68,84
28/10/2022,24,16,6,18,7,93,89,21,4,19,5,81,84,10,4,21,10,70,87,14,4,17,7,55,77,16,4,24,5,68,85
29/10/2022,1,18,6,15,6,94,88,22,4,20,5,81,83,13,4,17,10,70,87,15,4,15,7,55,78,17,4,21,6,70,85
29/10/2022,2,18,6,10,6,91,87,24,4,10,5,78,82,15,4,15,9,68,86,19,4,8,6,57,78,9,4,15,6,68,86
29/10/2022,3,16,10,9,5,90,85,26,4,6,5,77,81,18,4,10,8,67,85,19,6,6,5,57,77,19,4,11,6,67,86
29/10/2022,4,19,12,9,4,88,84,26,4,6,4,76,80,21,6,10,5,65,84,23,8,6,5,55,76,24,4,13,5,67,85
29/10/2022,5,21,14,8,3,88,84,22,4,7,4,76,80,19,8,12,5,65,84,24,8,5,5,55,76,20,6,15,5,67,84
29/10/2022,6,14,18,11,3,88,84,21,4,10,3,74,79,18,8,14,5,65,84,22,8,6,4,55,77,19,6,17,5,67,83
29/10/2022,7,11,20,14,2,87,85,21,4,16,3,73,78,16,10,16,4,64,83,18,10,8,3,55,77,14,6,17,5,65,82
29/10/2022,8,11,22,17,3,87,85,12,4,16,2,73,78,11,12,17,3,63,83,10,10,12,3,55,76,9,8,18,4,65,81
29/10/2022,9,14,24,15,3,84,85,11,4,14,3,70,78,8,14,18,4,63,82,14,10,12,3,54,76,11,8,16,3,64,80
29/10/2022,10,17,26,13,4,83,84,16,4,11,4,68,76,8,14,18,4,63,82,18,10,10,3,51,75,13,8,14,3,61,79
29/10/2022,11,24,26,14,4,83,84,19,4,15,5,65,75,20,16,18,5,61,81,22,10,11,3,51,74,17,8,14,4,58,78
29/10/2022,12,27,26,14,4,81,84,26,4,14,5,65,75,29,16,20,5,61,81,29,12,10,3,50,73,27,8,16,4,58,78
29/10/2022,13,39,26,20,5,78,82,42,4,11,6,65,75,36,16,20,5,63,81,39,12,12,4,50,73,42,8,13,4,57,78
29/10/2022,14,69,26,19,5,78,83,65,4,10,6,65,75,57,16,12,5,63,82,65,10,10,4,49,73,65,8,8,5,58,78
29/10/2022,15,96,26,14,5,80,83,88,4,6,6,64,74,98,18,13,5,63,82,101,10,9,4,49,73,90,8,6,5,58,78
29/10/2022,16,109,26,12,5,78,82,110,4,8,6,65,75,112,18,13,5,63,82,112,10,8,5,49,73,105,8,7,4,57,77
29/10/2022,17,113,26,11,5,77,83,116,4,9,6,64,74,120,18,13,5,61,81,121,10,7,5,49,73,113,8,9,4,57,77
29/10/2022,18,107,26,13,5,74,81,69,4,8,6,61,72,82,14,15,4,60,80,113,10,10,5,49,73,48,8,5,4,57,77
29/10/2022,19,82,26,13,5,73,81,39,4,10,5,60,71,38,14,12,4,60,79,100,10,10,5,49,74,41,8,6,4,55,76
29/10/2022,20,34,26,18,5,71,79,35,4,10,5,58,71,30,14,16,4,57,78,32,10,16,5,48,73,41,8,10,4,54,76
29/10/2022,21,22,26,17,5,70,79,33,4,13,5,58,71,21,14,21,4,55,77,39,10,12,5,46,71,36,8,11,3,54,76
29/10/2022,22,23,26,15,5,67,78,29,4,16,6,57,71,21,14,18,4,55,77,29,10,11,5,45,69,35,8,13,3,54,77
29/10/2022,23,19,26,14,5,67,78,26,4,17,6,57,71,20,14,23,5,55,77,24,10,9,5,44,70,31,8,16,4,54,77
29/10/2022,24,12,28,17,5,67,79,26,4,14,6,57,71,14,14,29,5,55,77,16,10,12,5,44,72,29,8,16,4,54,77
30/10/2022,1,17,28,18,5,67,79,19,4,21,6,57,72,11,14,22,5,57,78,26,10,15,5,44,71,23,8,13,5,54,76
30/10/2022,2,-99,28,-99,5,67,80,12,4,-99,6,61,74,7,16,-99,6,58,80,-99,10,-99,5,44,72,-99,8,-99,5,55,76
30/10/2022,3,-99,26,-99,-99,65,81,9,4,-99,-99,63,75,16,16,-99,3,60,80,-99,8,-99,-99,45,73,-99,8,-99,-99,55,76
30/10/2022,4,9,26,13,-99,65,81,21,4,10,-99,63,75,11,14,16,3,60,80,21,8,12,-99,45,73,24,8,8,-99,54,76
30/10/2022,5,12,24,13,-99,65,80,14,4,17,-99,64,76,12,12,16,3,60,80,19,6,11,-99,45,73,19,6,8,-99,54,77
30/10/2022,6,16,22,10,-99,65,80,6,4,16,-99,63,76,9,10,14,3,58,79,19,6,9,-99,45,73,12,6,13,-99,52,77
30/10/2022,7,11,20,11,-99,65,80,2,4,15,-99,64,77,5,10,16,3,58,79,14,6,14,-99,45,73,8,4,17,-99,52,77
30/10/2022,8,10,18,13,-99,64,79,6,4,14,-99,65,78,5,8,18,3,57,78,14,4,16,-99,45,73,5,4,17,-99,52,77
30/10/2022,9,14,18,15,4,63,78,18,6,15,5,65,78,13,8,19,5,57,78,19,4,9,4,45,73,12,4,15,5,52,78
30/10/2022,10,26,16,14,4,61,79,27,6,14,5,67,79,21,8,18,5,57,78,27,4,8,4,44,73,24,6,14,5,52,78
30/10/2022,11,34,16,10,4,60,77,39,6,12,4,67,79,33,6,16,5,57,78,36,4,9,4,45,73,39,6,11,5,54,78
30/10/2022,12,44,16,9,4,58,78,49,6,7,4,65,79,44,6,11,5,55,77,47,4,7,4,44,73,49,6,10,5,52,77
30/10/2022,13,55,16,7,4,57,75,65,6,4,4,65,78,69,6,9,5,54,76,86,4,7,4,44,72,76,4,11,5,52,76
30/10/2022,14,69,16,7,4,54,74,78,6,3,4,65,78,100,6,8,5,54,76,110,4,7,4,43,72,114,4,8,5,52,76
30/10/2022,15,61,16,7,4,54,75,69,6,4,3,64,78,100,6,7,4,52,75,115,4,7,4,44,72,116,4,7,5,52,76
30/10/2022,16,59,16,7,3,52,73,63,6,5,3,64,78,92,6,5,3,52,75,115,4,7,4,44,73,104,4,8,4,52,75
30/10/2022,17,48,16,7,3,52,73,53,6,6,3,64,77,71,6,13,3,52,75,110,4,8,4,43,72,101,4,8,3,51,75
30/10/2022,18,36,16,9,3,52,73,42,6,9,3,63,77,46,6,17,3,51,74,90,4,11,4,43,72,43,6,12,3,51,76
30/10/2022,19,29,16,15,3,52,74,31,6,14,3,63,76,32,6,22,3,51,75,59,4,12,4,43,72,41,6,10,3,52,77
30/10/2022,20,27,16,14,3,52,74,33,6,10,4,61,76,24,6,19,3,51,75,47,4,15,4,43,73,36,6,12,3,52,77
30/10/2022,21,28,16,11,3,52,74,37,8,10,4,63,76,21,6,16,3,51,75,26,4,17,5,43,72,34,6,13,3,52,77
30/10/2022,22,29,14,10,3,54,75,34,8,12,4,63,76,27,6,15,4,51,76,28,4,10,5,43,71,34,6,15,4,52,77
30/10/2022,23,19,10,12,3,52,74,23,8,16,4,64,76,16,6,15,4,51,76,32,4,16,5,43,71,30,6,10,4,52,77
30/10/2022,24,14,6,20,3,51,73,29,8,13,4,63,75,16,6,13,5,49,76,29,4,13,5,43,72,32,6,11,4,51,77
31/10/2022,1,16,6,18,4,50,72,27,8,11,4,60,74,20,6,11,5,49,75,22,4,15,5,43,72,27,6,8,4,50,76
31/10/2022,2,14,6,16,4,50,72,21,8,11,3,58,74,18,6,10,4,48,75,33,4,10,5,43,72,19,6,12,4,50,76
31/10/2022,3,14,6,16,4,50,72,22,8,12,3,57,73,12,6,14,4,48,75,33,4,12,5,41,71,19,6,10,4,50,76
31/10/2022,4,11,6,17,4,49,72,19,8,14,3,57,73,13,6,14,4,48,75,33,4,11,4,43,72,18,6,12,3,50,77
31/10/2022,5,6,6,20,4,50,72,9,8,17,3,57,73,9,6,14,4,48,74,29,4,9,4,41,71,14,6,10,3,49,77
31/10/2022,6,6,4,20,4,51,73,4,6,17,3,57,73,3,6,19,5,46,75,21,4,9,3,41,72,20,6,12,3,49,78
31/10/2022,7,1,6,19,5,51,73,2,6,18,3,55,72,1,4,20,5,46,75,18,4,10,3,41,72,17,6,15,4,49,77
31/10/2022,8,1,6,19,6,52,74,6,6,17,5,54,73,4,4,24,6,48,74,11,4,16,4,41,71,6,6,19,5,49,77
31/10/2022,9,6,6,28,8,54,74,11,6,20,5,54,73,7,4,18,6,48,74,14,4,13,5,41,71,12,4,23,6,49,76
31/10/2022,10,18,4,31,9,55,75,21,6,16,6,54,74,12,4,25,7,46,74,19,4,23,5,41,71,24,4,28,7,49,76
31/10/2022,11,31,4,30,9,58,75,31,6,18,7,54,73,22,4,23,7,46,74,31,4,29,5,43,71,34,4,25,8,49,76
31/10/2022,12,40,4,24,10,60,76,41,6,11,8,54,73,35,4,16,7,46,74,44,4,21,5,44,72,46,4,17,9,49,77
31/10/2022,13,50,4,20,9,63,78,50,6,5,8,52,73,47,4,13,6,46,74,55,4,20,5,44,73,57,4,9,9,48,77
31/10/2022,14,82,4,20,9,61,76,69,6,5,7,52,71,71,4,11,5,46,74,63,4,16,5,44,73,46,4,5,9,46,76
31/10/2022,15,90,4,16,8,60,76,84,6,6,5,51,70,90,4,14,5,46,74,80,4,11,6,44,72,49,4,4,7,46,75
31/10/2022,16,109,4,16,6,58,73,67,6,8,5,51,70,69,4,12,5,46,73,49,4,12,6,43,72,43,4,4,5,45,74
31/10/2022,17,96,4,18,5,57,72,43,4,9,4,51,70,48,4,7,5,45,73,49,2,10,6,43,70,37,4,5,4,45,74
31/10/2022,18,46,4,16,5,57,72,28,4,10,3,51,69,36,4,9,4,45,72,36,2,10,6,41,69,38,4,7,3,44,73
31/10/2022,19,30,4,30,5,57,72,24,4,19,4,51,69,29,4,22,3,44,71,31,2,18,5,41,69,34,4,10,3,43,72
31/10/2022,20,20,4,23,5,58,72,24,4,23,4,51,69,15,4,19,3,44,71,16,2,23,5,41,70,25,4,14,3,41,71
31/10/2022,21,18,4,21,5,60,72,26,4,14,4,50,69,17,4,17,5,44,71,14,2,17,5,43,72,21,2,15,3,40,70
31/10/2022,22,16,6,20,5,58,72,16,4,19,5,50,69,18,4,17,5,44,70,15,4,20,5,43,72,17,2,14,4,39,69
31/10/2022,23,15,8,20,5,60,73,14,4,22,5,50,69,11,4,21,5,44,70,14,4,16,5,41,70,12,2,22,4,38,68
31/10/2022,24,17,8,20,7,61,74,14,4,20,5,50,69,6,4,22,5,44,70,13,4,15,5,41,70,9,2,21,5,39,68
01/11/2022,1,11,8,19,7,63,75,19,4,20,5,52,70,5,4,20,5,44,70,19,4,14,5,41,70,5,2,21,5,40,68
01/11/2022,2,13,8,20,7,64,75,11,4,17,5,54,71,2,6,23,5,45,70,21,4,12,5,41,70,5,2,18,5,41,69
01/11/2022,3,10,10,20,7,65,76,16,4,13,5,54,71,3,6,20,5,45,71,17,4,12,5,43,71,8,2,20,5,43,69
01/11/2022,4,9,10,16,7,65,76,11,4,16,5,55,72,4,6,18,5,46,71,19,4,10,5,43,70,8,2,16,5,44,69
01/11/2022,5,6,10,17,6,67,76,4,4,15,5,57,73,4,6,18,6,48,72,9,4,17,5,43,70,4,2,15,5,45,69
01/11/2022,6,2,10,17,7,68,76,5,4,15,5,57,72,1,6,19,6,49,73,12,4,16,5,43,69,5,2,14,6,46,69
01/11/2022,7,1,10,17,6,68,76,1,4,17,5,57,72,1,6,20,7,49,73,13,4,19,5,43,69,5,2,14,7,48,70
01/11/2022,8,3,10,19,5,68,76,2,4,15,7,60,72,1,4,21,7,50,74,11,4,19,5,44,70,5,2,16,8,49,71
01/11/2022,9,8,10,23,5,70,77,6,4,20,8,61,72,6,6,27,8,50,74,10,4,17,5,44,70,7,2,21,9,49,72
01/11/2022,10,19,10,30,6,68,78,19,4,25,10,64,72,14,6,31,8,51,75,20,4,19,5,45,70,19,2,27,10,49,73
01/11/2022,11,33,10,24,7,70,79,35,4,27,10,65,74,33,6,31,8,54,77,37,4,19,5,45,71,38,4,20,10,50,75
01/11/2022,12,41,10,18,7,70,79,50,4,20,11,67,76,44,6,29,8,55,78,49,4,18,6,45,71,50,4,22,10,51,76
01/11/2022,13,50,10,15,7,70,79,71,4,8,10,70,79,48,6,16,8,58,79,63,4,15,6,45,71,78,4,17,9,54,76
01/11/2022,14,59,10,12,7,73,82,86,4,6,9,71,80,78,6,12,8,60,80,94,4,13,6,45,72,102,4,11,9,57,78
01/11/2022,15,73,10,9,6,73,82,84,4,6,8,71,80,98,6,10,7,61,80,109,4,11,6,46,73,98,4,9,7,60,79
01/11/2022,16,69,10,9,5,74,83,67,4,6,6,73,80,88,6,10,6,63,81,105,4,9,6,48,74,105,4,10,6,61,81
01/11/2022,17,61,10,11,5,74,82,53,6,7,5,73,80,59,6,14,5,63,81,104,4,9,5,49,75,88,4,11,5,63,81
01/11/2022,18,46,10,15,4,76,83,42,6,10,4,73,80,44,6,21,5,64,82,55,6,12,5,50,76,57,4,15,5,65,81
01/11/2022,19,28,10,14,4,77,83,28,6,10,4,74,81,30,6,13,4,65,82,38,8,12,5,50,76,36,4,12,5,67,82
01/11/2022,20,16,10,15,3,77,83,23,4,11,4,74,80,20,6,13,4,64,82,22,8,10,5,51,77,28,4,16,5,68,82
01/11/2022,21,16,10,14,3,78,83,19,4,12,4,74,80,16,6,13,3,65,81,18,8,10,5,51,76,16,4,19,5,70,82
01/11/2022,22,15,10,11,3,77,81,17,4,12,4,73,79,13,6,12,3,65,81,14,8,12,5,51,75,17,4,14,5,71,83
01/11/2022,23,15,10,11,3,78,82,16,4,9,4,73,79,15,6,10,3,65,81,16,8,9,5,51,77,15,4,10,5,71,83
01/11/2022,24,15,10,10,3,77,81,18,4,8,4,70,79,14,6,8,3,65,80,16,8,8,4,51,78,15,4,10,5,71,83
02/11/2022,1,17,12,10,3,76,80,18,4,9,4,70,78,15,6,9,3,64,81,17,8,6,4,51,77,14,4,11,5,71,82
02/11/2022,2,19,14,10,3,76,80,17,4,8,4,68,78,18,6,10,2,63,81,20,8,5,4,51,77,14,4,12,4,70,82
02/11/2022,3,19,14,11,3,74,79,17,4,8,3,67,77,17,6,7,2,63,80,20,8,4,4,51,77,14,4,12,4,70,82
02/11/2022,4,18,16,11,3,73,79,18,4,7,3,67,76,15,6,6,2,63,80,21,8,4,3,51,77,14,4,10,3,70,81
02/11/2022,5,16,16,13,3,73,79,18,4,7,3,65,75,14,6,10,2,61,80,21,8,4,3,52,78,14,4,12,3,71,82
02/11/2022,6,14,16,14,2,73,79,14,4,10,4,64,75,13,8,13,2,61,80,16,8,4,3,52,78,12,4,15,2,71,82
